EXTRA,DATA_TYPE,COLUMN_KEY,COLUMN_TYPE,IS_NULLABLE,IS_GENERATED,TABLE_SCHEMA,PRIVILEGES,TABLE_NAME,NUMERIC_SCALE,TABLE_CATALOG,COLUMN_NAME,COLLATION_NAME,COLUMN_COMMENT,COLUMN_DEFAULT,ORDINAL_POSITION,NUMERIC_PRECISION,CHARACTER_SET_NAME,DATETIME_PRECISION,GENERATION_EXPRESSION,CHARACTER_OCTET_LENGTH,CHARACTER_MAXIMUM_LENGTH
<blank>,varchar,<blank>,varchar(255),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_authtoken,NULL,def,password_hash,utf8mb4_bin,<blank>,NULL,17,NULL,utf8mb4,NULL,NULL,1020,255
auto_increment,bigint,PRI,bigint(20) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,0,def,id,NULL,<blank>,NULL,1,20,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(64),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,NULL,def,owner_uid,utf8mb4_bin,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,256,64
<blank>,varchar,<blank>,varchar(64),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,NULL,def,editor_uid,utf8mb4_bin,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,256,64
<blank>,varchar,<blank>,varchar(64),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,NULL,def,guest_displayname,utf8mb4_bin,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,256,64
<blank>,bigint,<blank>,bigint(20),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,0,def,fileid,NULL,<blank>,NULL,5,19,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(20),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,0,def,version,NULL,<blank>,0,6,19,NULL,NULL,NULL,NULL,NULL
<blank>,tinyint,<blank>,tinyint(1),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,0,def,canwrite,NULL,<blank>,0,7,3,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(255),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,NULL,def,server_host,utf8mb4_bin,<blank>,'localhost',8,NULL,utf8mb4,NULL,NULL,1020,255
<blank>,varchar,UNI,varchar(32),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,NULL,def,token,utf8mb4_bin,<blank>,'',9,NULL,utf8mb4,NULL,NULL,128,32
<blank>,bigint,<blank>,bigint(20) unsigned,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,0,def,expiry,NULL,<blank>,NULL,10,20,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(20),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,0,def,template_destination,NULL,<blank>,NULL,11,19,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(20),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,0,def,template_id,NULL,<blank>,NULL,12,19,NULL,NULL,NULL,NULL,NULL
<blank>,tinyint,<blank>,tinyint(1),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,0,def,hide_download,NULL,<blank>,0,13,3,NULL,NULL,NULL,NULL,NULL
<blank>,tinyint,<blank>,tinyint(1),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,0,def,direct,NULL,<blank>,0,14,3,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(255),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,NULL,def,remote_server,utf8mb4_bin,<blank>,'',15,NULL,utf8mb4,NULL,NULL,1020,255
<blank>,varchar,<blank>,varchar(32),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,NULL,def,remote_server_token,utf8mb4_bin,<blank>,'',16,NULL,utf8mb4,NULL,NULL,128,32
<blank>,varchar,<blank>,varchar(64),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,NULL,def,share,utf8mb4_bin,<blank>,NULL,17,NULL,utf8mb4,NULL,NULL,256,64
<blank>,int,<blank>,int(11),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_richdocuments_wopi,0,def,token_type,NULL,<blank>,0,18,10,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,PRI,bigint(20),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_federated_reshares,0,def,share_id,NULL,<blank>,NULL,1,19,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(255),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_federated_reshares,NULL,def,remote_id,utf8mb4_bin,<blank>,'',2,NULL,utf8mb4,NULL,NULL,1020,255
<blank>,varchar,PRI,varchar(64),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_preferences,NULL,def,userid,utf8mb4_bin,<blank>,'',1,NULL,utf8mb4,NULL,NULL,256,64
<blank>,varchar,PRI,varchar(32),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_preferences,NULL,def,appid,utf8mb4_bin,<blank>,'',2,NULL,utf8mb4,NULL,NULL,128,32
<blank>,varchar,PRI,varchar(64),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_preferences,NULL,def,configkey,utf8mb4_bin,<blank>,'',3,NULL,utf8mb4,NULL,NULL,256,64
<blank>,longtext,<blank>,longtext,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_preferences,NULL,def,configvalue,utf8mb4_bin,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,4294967295,4294967295
auto_increment,bigint,PRI,bigint(20),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_files_metadata,0,def,id,NULL,<blank>,NULL,1,19,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,UNI,bigint(20),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_files_metadata,0,def,file_id,NULL,<blank>,NULL,2,19,NULL,NULL,NULL,NULL,NULL
<blank>,longtext,<blank>,longtext,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_files_metadata,NULL,def,json,utf8mb4_bin,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,4294967295,4294967295
<blank>,varchar,<blank>,varchar(15),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_files_metadata,NULL,def,sync_token,utf8mb4_bin,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,60,15
<blank>,datetime,<blank>,datetime,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_files_metadata,NULL,def,last_update,NULL,<blank>,NULL,5,NULL,NULL,0,NULL,NULL,NULL
auto_increment,int,PRI,int(10) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_oauth2_access_tokens,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_oauth2_access_tokens,0,def,token_id,NULL,<blank>,NULL,2,10,NULL,NULL,NULL,NULL,NULL
<blank>,int,MUL,int(11),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_oauth2_access_tokens,0,def,client_id,NULL,<blank>,NULL,3,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,UNI,varchar(128),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_oauth2_access_tokens,NULL,def,hashed_code,utf8mb4_bin,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,512,128
<blank>,varchar,<blank>,varchar(786),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_oauth2_access_tokens,NULL,def,encrypted_token,utf8mb4_bin,<blank>,NULL,5,NULL,utf8mb4,NULL,NULL,3144,786
<blank>,bigint,<blank>,bigint(20) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_oauth2_access_tokens,0,def,code_created_at,NULL,<blank>,0,6,20,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,MUL,bigint(20) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_oauth2_access_tokens,0,def,token_count,NULL,<blank>,0,7,20,NULL,NULL,NULL,NULL,NULL
auto_increment,bigint,PRI,bigint(20),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_profile_config,0,def,id,NULL,<blank>,NULL,1,19,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,UNI,varchar(64),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_profile_config,NULL,def,user_id,utf8mb4_bin,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,256,64
<blank>,longtext,<blank>,longtext,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_profile_config,NULL,def,config,utf8mb4_bin,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,4294967295,4294967295
auto_increment,bigint,PRI,bigint(20) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_file_locks,0,def,id,NULL,<blank>,NULL,1,20,NULL,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_file_locks,0,def,lock,NULL,<blank>,0,2,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,UNI,varchar(64),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_file_locks,NULL,def,key,utf8mb4_bin,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,256,64
<blank>,int,MUL,int(11),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_file_locks,0,def,ttl,NULL,<blank>,-1,4,10,NULL,NULL,NULL,NULL,NULL
auto_increment,bigint,PRI,bigint(20) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_addressbookchanges,0,def,id,NULL,<blank>,NULL,1,20,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(255),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_addressbookchanges,NULL,def,uri,utf8mb4_bin,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,1020,255
<blank>,int,<blank>,int(10) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_addressbookchanges,0,def,synctoken,NULL,<blank>,1,3,10,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,MUL,bigint(20),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_addressbookchanges,0,def,addressbookid,NULL,<blank>,NULL,4,19,NULL,NULL,NULL,NULL,NULL
<blank>,smallint,<blank>,smallint(6),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_addressbookchanges,0,def,operation,NULL,<blank>,NULL,5,5,NULL,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_addressbookchanges,0,def,created_at,NULL,<blank>,0,6,10,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,PRI,bigint(20) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_text_documents,0,def,id,NULL,<blank>,NULL,1,20,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(20) unsigned,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_text_documents,0,def,current_version,NULL,<blank>,0,2,20,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(20) unsigned,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_text_documents,0,def,last_saved_version,NULL,<blank>,0,3,20,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(20) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_text_documents,0,def,last_saved_version_time,NULL,<blank>,NULL,4,20,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(64),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_text_documents,NULL,def,last_saved_version_etag,utf8mb4_bin,<blank>,'',5,NULL,utf8mb4,NULL,NULL,256,64
<blank>,varchar,<blank>,varchar(64),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_text_documents,NULL,def,base_version_etag,utf8mb4_bin,<blank>,'',6,NULL,utf8mb4,NULL,NULL,256,64
auto_increment,bigint,PRI,bigint(20) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_user_transfer_owner,0,def,id,NULL,<blank>,NULL,1,20,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(64),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_user_transfer_owner,NULL,def,source_user,utf8mb4_bin,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,256,64
<blank>,varchar,<blank>,varchar(64),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_user_transfer_owner,NULL,def,target_user,utf8mb4_bin,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,256,64
<blank>,bigint,<blank>,bigint(20),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_user_transfer_owner,0,def,file_id,NULL,<blank>,NULL,4,19,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(255),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_user_transfer_owner,NULL,def,node_name,utf8mb4_bin,<blank>,NULL,5,NULL,utf8mb4,NULL,NULL,1020,255
auto_increment,bigint,PRI,bigint(20),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_ex_text_processing,0,def,id,NULL,<blank>,NULL,1,19,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,MUL,varchar(32),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_ex_text_processing,NULL,def,appid,utf8mb4_bin,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,128,32
<blank>,varchar,<blank>,varchar(64),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_ex_text_processing,NULL,def,name,utf8mb4_bin,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,256,64
<blank>,varchar,<blank>,varchar(64),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_ex_text_processing,NULL,def,display_name,utf8mb4_bin,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,256,64
<blank>,varchar,<blank>,varchar(410),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_ex_text_processing,NULL,def,action_handler,utf8mb4_bin,<blank>,NULL,5,NULL,utf8mb4,NULL,NULL,1640,410
<blank>,varchar,<blank>,varchar(64),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_ex_text_processing,NULL,def,task_type,utf8mb4_bin,<blank>,NULL,6,NULL,utf8mb4,NULL,NULL,256,64
auto_increment,int,PRI,int(10) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_circle,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,UNI,varchar(31),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_circle,NULL,def,unique_id,utf8mb4_bin,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,124,31
<blank>,varchar,<blank>,varchar(127),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_circle,NULL,def,name,utf8mb4_bin,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,508,127
<blank>,varchar,MUL,varchar(255),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_circle,NULL,def,display_name,utf8mb4_bin,<blank>,'',4,NULL,utf8mb4,NULL,NULL,1020,255
<blank>,varchar,MUL,varchar(127),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_circle,NULL,def,sanitized_name,utf8mb4_bin,<blank>,'',5,NULL,utf8mb4,NULL,NULL,508,127
<blank>,varchar,MUL,varchar(255),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_circle,NULL,def,instance,utf8mb4_bin,<blank>,'',6,NULL,utf8mb4,NULL,NULL,1020,255
<blank>,int,MUL,int(10) unsigned,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_circle,0,def,config,NULL,<blank>,NULL,7,10,NULL,NULL,NULL,NULL,NULL
<blank>,int,MUL,int(10) unsigned,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_circle,0,def,source,NULL,<blank>,NULL,8,10,NULL,NULL,NULL,NULL,NULL
<blank>,longtext,<blank>,longtext,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_circle,NULL,def,settings,utf8mb4_bin,<blank>,NULL,9,NULL,utf8mb4,NULL,NULL,4294967295,4294967295
<blank>,longtext,<blank>,longtext,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_circle,NULL,def,description,utf8mb4_bin,<blank>,NULL,10,NULL,utf8mb4,NULL,NULL,4294967295,4294967295
<blank>,datetime,<blank>,datetime,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_circle,NULL,def,creation,NULL,<blank>,NULL,11,NULL,NULL,0,NULL,NULL,NULL
<blank>,int,<blank>,int(10) unsigned,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_circle,0,def,contact_addressbook,NULL,<blank>,NULL,12,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(127),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_circle,NULL,def,contact_groupname,utf8mb4_bin,<blank>,NULL,13,NULL,utf8mb4,NULL,NULL,508,127
auto_increment,bigint,PRI,bigint(20) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_text_sessions,0,def,id,NULL,<blank>,NULL,1,20,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,<blank>,varchar(64),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_text_sessions,NULL,def,user_id,utf8mb4_bin,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,256,64
<blank>,varchar,<blank>,varchar(64),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_text_sessions,NULL,def,guest_name,utf8mb4_bin,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,256,64
<blank>,varchar,<blank>,varchar(7),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_text_sessions,NULL,def,color,utf8mb4_bin,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,28,7
<blank>,varchar,MUL,varchar(64),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_text_sessions,NULL,def,token,utf8mb4_bin,<blank>,NULL,5,NULL,utf8mb4,NULL,NULL,256,64
<blank>,bigint,MUL,bigint(20),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_text_sessions,0,def,document_id,NULL,<blank>,NULL,6,19,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,MUL,bigint(20) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_text_sessions,0,def,last_contact,NULL,<blank>,NULL,7,20,NULL,NULL,NULL,NULL,NULL
<blank>,longtext,<blank>,longtext,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_text_sessions,NULL,def,last_awareness_message,utf8mb4_bin,<blank>,NULL,8,NULL,utf8mb4,NULL,NULL,4294967295,4294967295
auto_increment,int,PRI,int(11),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_onlyoffice_permissions,0,def,id,NULL,<blank>,NULL,1,10,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,UNI,bigint(20),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_onlyoffice_permissions,0,def,share_id,NULL,<blank>,-1,2,19,NULL,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_onlyoffice_permissions,0,def,permissions,NULL,<blank>,0,3,10,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,PRI,varchar(63),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_event,NULL,def,token,utf8mb4_bin,<blank>,NULL,1,NULL,utf8mb4,NULL,NULL,252,63
<blank>,varchar,PRI,varchar(255),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_event,NULL,def,instance,utf8mb4_bin,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,1020,255
<blank>,longtext,<blank>,longtext,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_event,NULL,def,event,utf8mb4_bin,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,4294967295,4294967295
<blank>,longtext,<blank>,longtext,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_event,NULL,def,result,utf8mb4_bin,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,4294967295,4294967295
<blank>,int,<blank>,int(11),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_event,0,def,interface,NULL,<blank>,0,5,10,NULL,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_event,0,def,severity,NULL,<blank>,NULL,6,10,NULL,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_event,0,def,retry,NULL,<blank>,NULL,7,10,NULL,NULL,NULL,NULL,NULL
<blank>,int,<blank>,int(11),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_event,0,def,status,NULL,<blank>,NULL,8,10,NULL,NULL,NULL,NULL,NULL
<blank>,datetime,<blank>,datetime,YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_event,NULL,def,updated,NULL,<blank>,NULL,9,NULL,NULL,0,NULL,NULL,NULL
<blank>,bigint,<blank>,bigint(20),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_circles_event,0,def,creation,NULL,<blank>,NULL,10,19,NULL,NULL,NULL,NULL,NULL
auto_increment,bigint,PRI,bigint(20),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_known_users,0,def,id,NULL,<blank>,NULL,1,19,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,MUL,varchar(255),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_known_users,NULL,def,known_to,utf8mb4_bin,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,1020,255
<blank>,varchar,MUL,varchar(255),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_known_users,NULL,def,known_user,utf8mb4_bin,<blank>,NULL,3,NULL,utf8mb4,NULL,NULL,1020,255
auto_increment,bigint,PRI,bigint(20) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_login_flow_v2,0,def,id,NULL,<blank>,NULL,1,20,NULL,NULL,NULL,NULL,NULL
<blank>,bigint,MUL,bigint(20) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_login_flow_v2,0,def,timestamp,NULL,<blank>,NULL,2,20,NULL,NULL,NULL,NULL,NULL
<blank>,smallint,<blank>,smallint(5) unsigned,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_login_flow_v2,0,def,started,NULL,<blank>,0,3,5,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,UNI,varchar(255),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_login_flow_v2,NULL,def,poll_token,utf8mb4_bin,<blank>,NULL,4,NULL,utf8mb4,NULL,NULL,1020,255
<blank>,varchar,UNI,varchar(255),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_login_flow_v2,NULL,def,login_token,utf8mb4_bin,<blank>,NULL,5,NULL,utf8mb4,NULL,NULL,1020,255
<blank>,text,<blank>,text,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_login_flow_v2,NULL,def,public_key,utf8mb4_bin,<blank>,NULL,6,NULL,utf8mb4,NULL,NULL,65535,65535
<blank>,text,<blank>,text,NO,NEVER,ccledu_next480,"select,insert,update,references",oc_login_flow_v2,NULL,def,private_key,utf8mb4_bin,<blank>,NULL,7,NULL,utf8mb4,NULL,NULL,65535,65535
<blank>,varchar,<blank>,varchar(255),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_login_flow_v2,NULL,def,client_name,utf8mb4_bin,<blank>,NULL,8,NULL,utf8mb4,NULL,NULL,1020,255
<blank>,varchar,<blank>,varchar(255),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_login_flow_v2,NULL,def,login_name,utf8mb4_bin,<blank>,NULL,9,NULL,utf8mb4,NULL,NULL,1020,255
<blank>,varchar,<blank>,varchar(255),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_login_flow_v2,NULL,def,server,utf8mb4_bin,<blank>,NULL,10,NULL,utf8mb4,NULL,NULL,1020,255
<blank>,varchar,<blank>,varchar(1024),YES,NEVER,ccledu_next480,"select,insert,update,references",oc_login_flow_v2,NULL,def,app_password,utf8mb4_bin,<blank>,NULL,11,NULL,utf8mb4,NULL,NULL,4096,1024
auto_increment,bigint,PRI,bigint(20),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_appconfig_ex,0,def,id,NULL,<blank>,NULL,1,19,NULL,NULL,NULL,NULL,NULL
<blank>,varchar,MUL,varchar(32),NO,NEVER,ccledu_next480,"select,insert,update,references",oc_appconfig_ex,NULL,def,appid,utf8mb4_bin,<blank>,NULL,2,NULL,utf8mb4,NULL,NULL,128,32
